neuron_id,subject_id,session_id,area,spike_count
473,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,1347
474,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,244
475,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,1410
476,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,519
477,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,1357
478,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,3636
479,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,2362
480,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,4197
481,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,953
482,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,98
483,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,15170
484,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,704
485,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,980
486,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,15244
487,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,80
488,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,4527
489,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,170
490,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,1858
491,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,3869
492,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,RA,4759
493,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,LAH,504
494,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,LAH,6742
495,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,LAH,9339
496,p10WV,p10WV_Loc2_S1_CelebA_S1_FBI_S1,LAH,34070
497,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,72
498,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,308
499,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,155
500,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,9677
501,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,710
502,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,644
503,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,4402
504,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,6000
505,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,6288
506,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,480
507,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,919
508,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,3651
509,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,7924
510,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,202
511,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,715
512,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,72
513,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,270
514,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,1589
515,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,3332
516,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,718
517,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,863
518,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,5084
519,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,89
520,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,142
521,p11WV,p11WV_CelebA_S1_FBI_S1_Loc2_S1,RA,313
522,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,2120
523,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,362
524,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,222
525,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,1608
526,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,1150
527,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,5350
528,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,1216
529,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,550
530,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,10862
531,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,288
532,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,274
533,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,4651
534,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,3448
535,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,22374
536,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,555
537,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,85
538,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,2944
539,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,239
540,p11WV,p11WV_CelebA_S2_FBI_S2_Loc2_S2,RA,3590
541,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,262
542,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,148
543,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,260
544,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,107
545,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,811
546,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,1616
547,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,234
548,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,5509
549,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,548
550,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,8738
551,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,310
552,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,4539
553,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,297
554,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,507
555,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,1028
556,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,222
557,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,9787
558,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,56
559,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,902
560,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,2943
561,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,513
562,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,830
563,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,10064
564,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,209
565,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RAH,2848
566,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,4251
567,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,164
568,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,9093
569,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,412
570,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,1128
571,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,6497
572,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,3700
573,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,1527
574,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,243
575,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,2047
576,p11WV,p11WV_CelebA_S3_FBI_S3_Loc2_S3,RA,958
577,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,445
578,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,99
579,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,919
580,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,2113
581,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,80
582,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,88
583,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,538
584,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,169
585,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,2134
586,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,523
587,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,5555
588,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,1221
589,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,1038
590,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RAH,2295
591,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RA,80
592,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RA,1086
593,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RA,1179
594,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RA,2544
595,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RA,3275
596,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RA,1356
597,p11WV,p11WV_CelebA_S4_FBI_S4_Loc2_S4,RA,1096
598,p11WV,p11WV_CelebA_Sess5,RAH,104
599,p11WV,p11WV_CelebA_Sess5,RAH,92
600,p11WV,p11WV_CelebA_Sess5,RAH,102
601,p11WV,p11WV_CelebA_Sess5,RAH,404
602,p13WV,p13WV_CelebA_Sess1,LAH,396
603,p13WV,p13WV_CelebA_Sess1,LAH,1476
604,p13WV,p13WV_CelebA_Sess1,LAH,1009
605,p13WV,p13WV_CelebA_Sess1,LAH,136
606,p13WV,p13WV_CelebA_Sess1,LA,2553
607,p14WV,p14WV_CelebA_S1_FBI_S1,LAH,67
608,p14WV,p14WV_CelebA_S1_FBI_S1,LPH,6364
609,p14WV,p14WV_CelebA_S1_FBI_S1,LPH,4721
610,p14WV,p14WV_CelebA_S1_FBI_S1,LA,3531
611,p14WV,p14WV_CelebA_S1_FBI_S1,LA,186
612,p14WV,p14WV_CelebA_S1_FBI_S1,LA,166
613,p14WV,p14WV_CelebA_S1_FBI_S1,LA,312
614,p14WV,p14WV_CelebA_S1_FBI_S1,LA,134
615,p14WV,p14WV_CelebA_S1_FBI_S1,LPH,1259
616,p14WV,p14WV_CelebA_S1_FBI_S1,LPH,3077
617,p14WV,p14WV_CelebA_S1_FBI_S1,RA,988
618,p14WV,p14WV_CelebA_S1_FBI_S1,RA,72
619,p14WV,p14WV_CelebA_S1_FBI_S1,RA,653
620,p14WV,p14WV_CelebA_S1_FBI_S1,RAH,1977
621,p14WV,p14WV_CelebA_S1_FBI_S1,RAH,736
622,p14WV,p14WV_CelebA_S1_FBI_S1,RAH,4518
623,p14WV,p14WV_CelebA_S1_FBI_S1,LA,531
624,p14WV,p14WV_CelebA_S1_FBI_S1,LA,146
625,p14WV,p14WV_CelebA_S1_FBI_S1,LA,615
626,p14WV,p14WV_CelebA_S1_FBI_S1,LA,452
627,p14WV,p14WV_CelebA_S1_FBI_S1,LA,122
628,p14WV,p14WV_CelebA_S1_FBI_S1,LA,218
629,p14WV,p14WV_CelebA_S1_FBI_S1,LA,202
630,p14WV,p14WV_CelebA_S1_FBI_S1,LA,62
631,p14WV,p14WV_CelebA_S1_FBI_S1,LA,1176
632,p14WV,p14WV_CelebA_S1_FBI_S1,LA,613
633,p14WV,p14WV_CelebA_S1_FBI_S1,LA,2054
634,p14WV,p14WV_CelebA_S1_FBI_S1,LA,4239
635,p14WV,p14WV_CelebA_S1_FBI_S1,LA,11925
636,p14WV,p14WV_CelebA_S1_FBI_S1,LA,210
637,p14WV,p14WV_CelebA_S1_FBI_S1,LA,538
638,p14WV,p14WV_CelebA_S1_FBI_S1,LA,2590
639,p14WV,p14WV_CelebA_S1_FBI_S1,LA,99
640,p14WV,p14WV_CelebA_S1_FBI_S1,LA,776
641,p14WV,p14WV_CelebA_S1_FBI_S1,LA,753
642,p14WV,p14WV_CelebA_S2_FBI_S2,LAH,1143
643,p14WV,p14WV_CelebA_S2_FBI_S2,LAH,8188
644,p14WV,p14WV_CelebA_S2_FBI_S2,LAH,2657
645,p14WV,p14WV_CelebA_S2_FBI_S2,LA,454
646,p14WV,p14WV_CelebA_S2_FBI_S2,LA,343
647,p14WV,p14WV_CelebA_S2_FBI_S2,LA,799
648,p14WV,p14WV_CelebA_S2_FBI_S2,LPH,877
649,p14WV,p14WV_CelebA_S2_FBI_S2,RA,412
650,p14WV,p14WV_CelebA_S2_FBI_S2,RA,3614
651,p14WV,p14WV_CelebA_S2_FBI_S2,RA,115
652,p14WV,p14WV_CelebA_S2_FBI_S2,LA,549
653,p14WV,p14WV_CelebA_S2_FBI_S2,RAH,7675
654,p14WV,p14WV_CelebA_S2_FBI_S2,RAH,329
655,p14WV,p14WV_CelebA_S2_FBI_S2,RAH,12241
656,p14WV,p14WV_CelebA_S2_FBI_S2,LA,256
657,p14WV,p14WV_CelebA_S2_FBI_S2,LA,286
658,p14WV,p14WV_CelebA_S2_FBI_S2,LA,483
659,p14WV,p14WV_CelebA_S2_FBI_S2,LA,110
660,p14WV,p14WV_CelebA_S2_FBI_S2,LA,885
661,p14WV,p14WV_CelebA_S2_FBI_S2,LA,141
662,p14WV,p14WV_CelebA_S2_FBI_S2,LA,1569
663,p14WV,p14WV_CelebA_S2_FBI_S2,LA,2874
664,p14WV,p14WV_CelebA_S2_FBI_S2,LA,5559
665,p14WV,p14WV_CelebA_S2_FBI_S2,LA,209
666,p14WV,p14WV_CelebA_S2_FBI_S2,LA,87
667,p14WV,p14WV_CelebA_S2_FBI_S2,LA,21193
668,p14WV,p14WV_CelebA_S2_FBI_S2,LA,140
669,p14WV,p14WV_CelebA_S2_FBI_S2,LA,624
670,p14WV,p14WV_CelebA_S2_FBI_S2,LA,444
671,p14WV,p14WV_CelebA_S2_FBI_S2,LA,83
672,p14WV,p14WV_CelebA_S2_FBI_S2,LA,3813
673,p14WV,p14WV_CelebA_S2_FBI_S2,LA,441
674,p14WV,p14WV_CelebA_S2_FBI_S2,LA,467
675,p14WV,p14WV_CelebA_S2_FBI_S2,LA,151
676,p14WV,p14WV_CelebA_S2_FBI_S2,LA,2295
677,p14WV,p14WV_CelebA_S2_FBI_S2,LA,1012
678,p14WV,p14WV_CelebA_S2_FBI_S2,LA,718
